entity_id,review_id,clause,sentence_original,term,opinion,category,top3_sim,score_table,polarity,polarity_scores
3000584,9672019_R34,room was neet and cozy as well,great hospitality and room was neet and cozy as well.,room,"neet, cozy",Service,"[('Facility', 0.4782223403453827), ('Experience', 0.2692094147205353), ('Service', 0.19133780896663666)]","     category     score
0     Service  0.871306
1  Experience  0.082494
2    Facility  0.046200",Positive,"{'Positive': 0.9979971051216125, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R35,very good.,very good.,,good,Service,"[('Service', 0.05774358659982681), ('Loyalty', 0.04291031137108803), ('Facility', -0.007468335330486298)]","   category     score
0   Service  0.853610
1  Facility  0.082089
2   Loyalty  0.064301",Positive,"{'Positive': 0.991111695766449, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R35,diny is very accommodating,diny is very accommodating and helpful.,diny,very accommodating,Service,"[('Service', 0.14231090247631073), ('Facility', 0.07644515484571457), ('Experience', 0.05369333177804947)]","     category     score
0     Service  0.872784
1  Experience  0.086797
2    Facility  0.040419",Positive,"{'Positive': 0.9896734952926636, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R35,and helpful,diny is very accommodating and helpful.,,helpful,Service,"[('Service', 0.08964435756206512), ('Loyalty', 0.08513124287128448), ('Facility', 0.06075555458664894)]","   category     score
0   Service  0.868640
1  Facility  0.067029
2   Loyalty  0.064332",Positive,"{'Positive': 0.996145486831665, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R35,recommended .,recommended .,,recommended,Service,"[('Facility', 0.022445762529969215), ('Service', 0.018066197633743286), ('Loyalty', 0.012969663366675377)]","   category     score
0   Service  0.810152
1  Facility  0.105185
2   Loyalty  0.084662",Positive,"{'Positive': 0.9889322519302368, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R36,most amazing stay,"most amazing stay. beautiful apartment, good acnice.",,amazing,Service,"[('Facility', 0.1885909140110016), ('Experience', 0.16825664043426514), ('Service', 0.13944979012012482)]","     category     score
0     Service  0.851121
1    Facility  0.082328
2  Experience  0.066551",Positive,"{'Positive': 0.9956510663032532, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R36,good acnice,"most amazing stay. beautiful apartment, good acnice.",,good,Service,"[('Loyalty', 0.03865164518356323), ('Service', 0.018535353243350983), ('Facility', 0.0068802544847130775)]","   category     score
0   Service  0.808163
1  Facility  0.096190
2   Loyalty  0.095647",Positive,"{'Positive': 0.9976024031639099, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R36,everything.,everything.,,,Service,"[('Facility', 0.10239243507385254), ('Amenity', 0.07987383008003235), ('Service', 0.07140294462442398)]","   category     score
0   Service  0.852398
1  Facility  0.089409
2   Amenity  0.058193",Positive,"{'Positive': 0.8033146858215332, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R37,perfect,perfect. i ll always stay here when i come to ho chi minh.,,perfect,Service,"[('Loyalty', 0.038740117102861404), ('Service', 0.03733459860086441), ('Facility', 0.024791859090328217)]","   category     score
0   Service  0.825244
1   Loyalty  0.089376
2  Facility  0.085380",Positive,"{'Positive': 0.9956386685371399, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R37,i ll always stay here when i come to ho chi minh,perfect. i ll always stay here when i come to ho chi minh.,,,Service,"[('Loyalty', 0.1376809924840927), ('Service', 0.13622590899467468), ('Experience', 0.09893545508384705)]","     category     score
0     Service  0.806885
1  Experience  0.098731
2     Loyalty  0.094384",Positive,"{'Positive': 0.8657132387161255, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R37,and am a genius l3 member of booking,i live in hotels around the world and am a genius l3 member of booking.,,,Service,"[('Service', 0.1861695796251297), ('Facility', 0.1680794358253479), ('Loyalty', 0.1544998288154602)]","   category     score
0   Service  0.895799
1   Loyalty  0.053186
2  Facility  0.051015",Positive,"{'Positive': 0.9467854499816895, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R37,with.,with.,,,Service,"[('Loyalty', 0.007763010915368795), ('Amenity', -0.016299134120345116), ('Service', -0.016548853367567062)]","  category     score
0  Service  0.842785
1  Loyalty  0.086618
2  Amenity  0.070597",Neutral,"{'Neutral': 0.8999273777008057, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R37,host is gracious,"host is gracious, kind and speaks great english unusual in the city .",host,gracious,Service,"[('Service', 0.2020127922296524), ('Branding', 0.16804268956184387), ('Experience', 0.14901839196681976)]","     category     score
0     Service  0.754851
1    Branding  0.172070
2  Experience  0.073079",Positive,"{'Positive': 0.9471597075462341, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R37,kind,"host is gracious, kind and speaks great english unusual in the city .",,kind,Service,"[('Loyalty', 0.050824765115976334), ('Service', 0.03057062067091465), ('Amenity', -0.008663387037813663)]","  category     score
0  Service  0.830603
1  Loyalty  0.086310
2  Amenity  0.083087",Positive,"{'Positive': 0.9933391213417053, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R37,nothing negative to say,"nothing negative to say, especially when you consider the price point.",,negative,Service,"[('Loyalty', 0.06817863136529922), ('Service', 0.06563623249530792), ('Branding', 0.0012187138199806213)]","   category     score
0   Service  0.713317
1  Branding  0.193923
2   Loyalty  0.092761",Positive,"{'Positive': 0.9748196601867676, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R37,especially when you consider the price point,"nothing negative to say, especially when you consider the price point.",,,Service,"[('Loyalty', 0.10465170443058014), ('Service', 0.06172529608011246), ('Branding', 0.05925978720188141)]","   category     score
0   Service  0.727394
1  Branding  0.218215
2   Loyalty  0.054391",Positive,"{'Positive': 0.9642757773399353, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R38,calming,calming and classy,,calming,Service,"[('Facility', 0.055929020047187805), ('Amenity', 0.04332318156957626), ('Service', 0.02644025906920433)]","   category     score
0   Service  0.818281
1  Facility  0.097877
2   Amenity  0.083842",Positive,"{'Positive': 0.9904884099960327, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R38,classy,calming and classy,,classy,Service,"[('Service', 0.05477393418550491), ('Loyalty', 0.03442027419805527), ('Branding', 0.028110619634389877)]","   category     score
0   Service  0.720136
1  Branding  0.186127
2   Loyalty  0.093737",Positive,"{'Positive': 0.9950710535049438, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R38,it was nothing.,it was nothing.,,nothing,Service,"[('Service', -0.006824239157140255), ('Amenity', -0.011948555707931519), ('Loyalty', -0.025371992960572243)]","  category     score
0  Service  0.815060
1  Amenity  0.098918
2  Loyalty  0.086022",Neutral,"{'Neutral': 0.7935527563095093, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R39,the host is extremely friendly,the host is extremely friendly and helpful.,host,extremely friendly,Service,"[('Service', 0.23203715682029724), ('Facility', 0.22688309848308563), ('Experience', 0.2153303474187851)]","     category     score
0     Service  0.843599
1    Facility  0.084149
2  Experience  0.072252",Positive,"{'Positive': 0.9882304668426514, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R39,and helpful,the host is extremely friendly and helpful.,,helpful,Service,"[('Service', 0.08964435756206512), ('Loyalty', 0.08513124287128448), ('Facility', 0.06075555458664894)]","   category     score
0   Service  0.868640
1  Facility  0.067029
2   Loyalty  0.064332",Positive,"{'Positive': 0.996145486831665, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R39,the location is good,"the location is good with easy access to restaurants, shops, and public transportation.",location,good,Service,"[('Facility', 0.23484094440937042), ('Amenity', 0.08825743198394775), ('Service', 0.06633730977773666)]","   category     score
0   Service  0.799337
1   Amenity  0.161031
2  Facility  0.039632",Positive,"{'Positive': 0.9895330667495728, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R39,"with easy access to restaurants, shops, and public transportation","the location is good with easy access to restaurants, shops, and public transportation.","restaurants, shops, public transportation",easy access,Service,"[('Amenity', 0.40482792258262634), ('Facility', 0.3968534469604492), ('Service', 0.2095978558063507)]","   category     score
0   Service  0.844111
1   Amenity  0.087951
2  Facility  0.067938",Positive,"{'Positive': 0.9646269083023071, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R39,we'd definitely come back for next time.,we'd definitely come back for next time.,,definitely,Service,"[('Loyalty', 0.10585040599107742), ('Service', -0.004381557926535606), ('Facility', -0.017303550615906715)]","   category     score
0   Service  0.876969
1   Loyalty  0.074611
2  Facility  0.048421",Positive,"{'Positive': 0.8188299536705017, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R40,very good.,very good.,,good,Service,"[('Service', 0.05774358659982681), ('Loyalty', 0.04291031137108803), ('Facility', -0.007468335330486298)]","   category     score
0   Service  0.853610
1  Facility  0.082089
2   Loyalty  0.064301",Positive,"{'Positive': 0.991111695766449, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R40,very friendly host,"very friendly host,great view of the city,comfortable and close to most main attractions of the city.",host,very friendly,Service,"[('Service', 0.23246483504772186), ('Facility', 0.20626787841320038), ('Experience', 0.20086050033569336)]","     category     score
0     Service  0.831826
1    Facility  0.107404
2  Experience  0.060770",Positive,"{'Positive': 0.9804798364639282, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R41,new old world saigon,new old world saigon,,,Service,"[('Service', 0.061822909861803055), ('Experience', 0.04689925163984299), ('Loyalty', 0.042463384568691254)]","     category     score
0     Service  0.850165
1     Loyalty  0.075481
2  Experience  0.074354",Neutral,"{'Neutral': 0.7815775871276855, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R41,the manor is a bit of an institution in saigon,"the manor is a bit of an institution in saigon, one of the first residence blocks built for the upmarket segment of binh thanh.",manor,a bit of an institution,Service,"[('Facility', 0.39815399050712585), ('Service', 0.26892921328544617), ('Amenity', 0.26569491624832153)]","   category     score
0   Service  0.804188
1   Amenity  0.136750
2  Facility  0.059063",Neutral,"{'Neutral': 0.7403016090393066, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R41,in some ways it is starting to show its age,in some ways it is starting to show its age in general wear and tear but the host here has done a wonderful job of restoring the place.,hotel,starting to show its age,Service,"[('Facility', 0.4409412741661072), ('Experience', 0.37269002199172974), ('Service', 0.3525344729423523)]","     category     score
0     Service  0.869145
1  Experience  0.085707
2    Facility  0.045148",Negative,"{'Negative': 0.9655947089195251, 'Positive': 0.0, 'Neutral': 0.0}"
3000584,9672019_R41,in general wear and tear,in some ways it is starting to show its age in general wear and tear but the host here has done a wonderful job of restoring the place.,,"good, bad",Service,"[('Loyalty', 0.06796352565288544), ('Service', 0.04699685424566269), ('Amenity', 0.02711498737335205)]","  category     score
0  Service  0.827484
1  Loyalty  0.093998
2  Amenity  0.078518",Neutral,"{'Neutral': 0.9324475526809692, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R41,plenty of strong hot water for the shower,"plenty of strong hot water for the shower, all the necessary kitchenware to be able to cook reheat simple meals, netflix on the tv, both a washing machine and dryer, a vacuum cleaner, full size fridge, river and city views, a lively market place in the warren behind the residences and a host that cannot do enough to make sure you are getting the value that is advertised.",hot water,"strong, plenty",Service,"[('Facility', 0.20045188069343567), ('Amenity', 0.100850909948349), ('Service', 0.09566527605056763)]","   category     score
0   Service  0.832338
1   Amenity  0.109340
2  Facility  0.058322",Positive,"{'Positive': 0.9854549169540405, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R41,all the necessary kitchenware to be able to cook reheat simple meals,"plenty of strong hot water for the shower, all the necessary kitchenware to be able to cook reheat simple meals, netflix on the tv, both a washing machine and dryer, a vacuum cleaner, full size fridge, river and city views, a lively market place in the warren behind the residences and a host that cannot do enough to make sure you are getting the value that is advertised.",,,Service,"[('Facility', 0.12914976477622986), ('Service', 0.12559032440185547), ('Amenity', 0.09307263046503067)]","   category     score
0   Service  0.848875
1   Amenity  0.102093
2  Facility  0.049032",Positive,"{'Positive': 0.9441514611244202, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R41,both a washing machine and dryer,"plenty of strong hot water for the shower, all the necessary kitchenware to be able to cook reheat simple meals, netflix on the tv, both a washing machine and dryer, a vacuum cleaner, full size fridge, river and city views, a lively market place in the warren behind the residences and a host that cannot do enough to make sure you are getting the value that is advertised.","washing machine, dryer",,Service,"[('Facility', 0.14768432080745697), ('Amenity', 0.07175485044717789), ('Service', 0.013141612522304058)]","   category     score
0   Service  0.766417
1   Amenity  0.169265
2  Facility  0.064318",Neutral,"{'Neutral': 0.96946781873703, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R41,full size fridge,"plenty of strong hot water for the shower, all the necessary kitchenware to be able to cook reheat simple meals, netflix on the tv, both a washing machine and dryer, a vacuum cleaner, full size fridge, river and city views, a lively market place in the warren behind the residences and a host that cannot do enough to make sure you are getting the value that is advertised.",fridge,,Service,"[('Facility', 0.28717997670173645), ('Service', 0.14623995125293732), ('Amenity', 0.12312132120132446)]","   category     score
0   Service  0.865343
1   Amenity  0.081015
2  Facility  0.053642",Positive,"{'Positive': 0.9183300733566284, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R41,a host that cannot do enough to make sure you are getting the value that is advertised,"plenty of strong hot water for the shower, all the necessary kitchenware to be able to cook reheat simple meals, netflix on the tv, both a washing machine and dryer, a vacuum cleaner, full size fridge, river and city views, a lively market place in the warren behind the residences and a host that cannot do enough to make sure you are getting the value that is advertised.",host,"cannot do enough, bad",Service,"[('Loyalty', 0.29167893528938293), ('Branding', 0.29024842381477356), ('Service', 0.2731213867664337)]","   category     score
0   Service  0.647911
1  Branding  0.309424
2   Loyalty  0.042665",Negative,"{'Negative': 0.7096385955810547, 'Positive': 0.0, 'Neutral': 0.0}"
3000584,9672019_R41,nothing really.,nothing really.,,"nothing, really",Service,"[('Facility', 0.05914471670985222), ('Service', 0.05435844510793686), ('Amenity', 0.05272796005010605)]","   category     score
0   Service  0.817586
1   Amenity  0.114941
2  Facility  0.067473",Neutral,"{'Neutral': 0.8880006074905396, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R41,any problems were immediately remedied by dinh.,any problems were immediately remedied by dinh.,problems,immediately remedied by dinh,Service,"[('Service', 0.1007547676563263), ('Facility', 0.02219559997320175), ('Experience', -0.016527973115444183)]","     category     score
0     Service  0.930243
1  Experience  0.043302
2    Facility  0.026455",Positive,"{'Positive': 0.8522478938102722, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R42,great stay,great stay. awesome location,,great,Service,"[('Loyalty', 0.17164979875087738), ('Service', 0.10880409181118011), ('Experience', 0.10612144321203232)]","     category     score
0     Service  0.808057
1     Loyalty  0.112419
2  Experience  0.079524",Positive,"{'Positive': 0.9949524402618408, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R42,"everything, great location, diny was super friendly and communicative.","everything, great location, diny was super friendly and communicative.",location,great,Service,"[('Facility', 0.25509408116340637), ('Service', 0.21938106417655945), ('Experience', 0.19014887511730194)]","     category     score
0     Service  0.948591
1  Experience  0.032109
2    Facility  0.019300",Positive,"{'Positive': 0.8702542781829834, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R42,check in was a breeze.,check in was a breeze.,,good,Service,"[('Facility', 0.07574731111526489), ('Service', 0.045277196913957596), ('Amenity', 0.036749813705682755)]","   category     score
0   Service  0.905928
1   Amenity  0.047580
2  Facility  0.046492",Positive,"{'Positive': 0.9455708265304565, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R42,i'm not doing anything.,i'm not doing anything.,,,Service,"[('Amenity', 0.02785150147974491), ('Service', 0.024521613493561745), ('Loyalty', -0.006296929903328419)]","  category     score
0  Service  0.814310
1  Loyalty  0.095547
2  Amenity  0.090143",Positive,"{'Positive': 0.6986555457115173, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R43,very good.,very good.,,good,Service,"[('Service', 0.05774358659982681), ('Loyalty', 0.04291031137108803), ('Facility', -0.007468335330486298)]","   category     score
0   Service  0.853610
1  Facility  0.082089
2   Loyalty  0.064301",Positive,"{'Positive': 0.991111695766449, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R43,excellent location,"excellent location, amazing view from the rooftop pool close to the city center and right beside a neighbourhood with lots of local street food.",location,excellent,Service,"[('Facility', 0.23322433233261108), ('Experience', 0.13738320767879486), ('Service', 0.07842446863651276)]","     category     score
0     Service  0.890316
1  Experience  0.059609
2    Facility  0.050075",Positive,"{'Positive': 0.9908636212348938, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R43,the owner was super helpful and friendly,"the owner was super helpful and friendly, and the apartment was perfect!.",owner,"super helpful, friendly",Service,"[('Loyalty', 0.14951276779174805), ('Branding', 0.10975263267755508), ('Service', 0.07142627984285355)]","   category     score
0   Service  0.760342
1  Branding  0.201320
2   Loyalty  0.038338",Positive,"{'Positive': 0.9928265810012817, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R44,good for family vacation.,good for family vacation.,,good,Service,"[('Facility', 0.17698386311531067), ('Service', 0.169560968875885), ('Amenity', 0.1222192794084549)]","   category     score
0   Service  0.864975
1  Facility  0.071412
2   Amenity  0.063614",Positive,"{'Positive': 0.7111200094223022, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R44,i'm not doing anything.,i'm not doing anything.,,,Service,"[('Amenity', 0.02785150147974491), ('Service', 0.024521613493561745), ('Loyalty', -0.006296929903328419)]","  category     score
0  Service  0.814310
1  Loyalty  0.095547
2  Amenity  0.090143",Positive,"{'Positive': 0.6986555457115173, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R45,great place to stay,"great place to stay, a short ride into d1.",place,great,Service,"[('Facility', 0.4491466283798218), ('Experience', 0.3044061064720154), ('Service', 0.263629674911499)]","     category     score
0     Service  0.851115
1  Experience  0.084497
2    Facility  0.064388",Positive,"{'Positive': 0.9963296055793762, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R45,apartment is well appointed with cooking facilities,"apartment is well appointed with cooking facilities, a washing machine and dryer for an independent stay if you fancy that.","apartment, cooking facilities",well appointed,Service,"[('Facility', 0.545081377029419), ('Service', 0.3422527015209198), ('Amenity', 0.33998385071754456)]","   category     score
0   Service  0.866443
1   Amenity  0.091555
2  Facility  0.042002",Positive,"{'Positive': 0.9937180280685425, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R45,recommend bun bo hue cuu long on vo duy ninh st.,in the rear backstreets there's a neat local market street with some good eating spots recommend bun bo hue cuu long on vo duy ninh st.,,recommend,Service,"[('Service', 0.09908723086118698), ('Loyalty', 0.04898529499769211), ('Experience', 0.04225398600101471)]","     category    score
0     Service  0.86352
1  Experience  0.06855
2     Loyalty  0.06793",Positive,"{'Positive': 0.9257383942604065, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R46,highly recommend for long stay trip,highly recommend for long stay trip. feels like home.,,highly recommend,Service,"[('Facility', 0.1984127163887024), ('Service', 0.15866610407829285), ('Experience', 0.10178042948246002)]","     category     score
0     Service  0.876527
1  Experience  0.065691
2    Facility  0.057782",Positive,"{'Positive': 0.9795655012130737, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R46,mr.,mr.,,,Service,"[('Service', 0.05600544437766075), ('Loyalty', 0.034559473395347595), ('Amenity', 0.01576482318341732)]","  category     score
0  Service  0.835740
1  Loyalty  0.089236
2  Amenity  0.075024",Neutral,"{'Neutral': 0.9545416831970215, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R46,dinh was super friendly,dinh was super friendly and helpful from the start.,dinh,super friendly,Service,"[('Service', 0.06948573142290115), ('Loyalty', 0.025038326159119606), ('Experience', 0.020558536052703857)]","     category     score
0     Service  0.863318
1  Experience  0.076217
2     Loyalty  0.060465",Positive,"{'Positive': 0.9908685684204102, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R46,and helpful from the start,dinh was super friendly and helpful from the start.,,helpful,Service,"[('Loyalty', 0.0773785263299942), ('Service', 0.07486236095428467), ('Facility', 0.07126086950302124)]","   category     score
0   Service  0.888950
1   Loyalty  0.056797
2  Facility  0.054253",Positive,"{'Positive': 0.9962878227233887, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R46,couldn’t ask for more,"couldn t ask for more even though it wasn t on a high floor, the city view was really nice.",,more,Service,"[('Service', 0.04083285480737686), ('Amenity', 0.015004776418209076), ('Facility', 0.011292807757854462)]","   category     score
0   Service  0.857700
1   Amenity  0.087237
2  Facility  0.055063",Positive,"{'Positive': 0.9845772385597229, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R46,even though it wasn’t on a high floor,"couldn t ask for more even though it wasn t on a high floor, the city view was really nice.",,wasn't on a high floor,Service,"[('Facility', 0.08096250146627426), ('Service', 0.017818810418248177), ('Amenity', -0.0060122050344944)]","   category     score
0   Service  0.869110
1   Amenity  0.096769
2  Facility  0.034120",Positive,"{'Positive': 0.7338927388191223, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R46,even the security guards from the management were helpful too.,even the security guards from the management were helpful too.,"security guards, management",helpful,Service,"[('Service', 0.21653211116790771), ('Facility', 0.20796537399291992), ('Amenity', 0.13722161948680878)]","   category     score
0   Service  0.923310
1   Amenity  0.047139
2  Facility  0.029552",Positive,"{'Positive': 0.7791862487792969, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R46,none of them.,none of them.,,none of them,Service,"[('Loyalty', -0.009042283520102501), ('Amenity', -0.03765614330768585), ('Service', -0.0454973466694355)]","  category     score
0  Service  0.834660
1  Loyalty  0.087823
2  Amenity  0.077518",Negative,"{'Negative': 0.5431565046310425, 'Positive': 0.0, 'Neutral': 0.0}"
3000584,9672019_R47,very friendly,very friendly and helpful host.,,very friendly,Service,"[('Service', 0.08935238420963287), ('Loyalty', 0.08007962256669998), ('Facility', 0.03707418963313103)]","   category     score
0   Service  0.853374
1  Facility  0.079172
2   Loyalty  0.067453",Positive,"{'Positive': 0.9960483908653259, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R47,and helpful host,very friendly and helpful host.,host,helpful,Service,"[('Service', 0.2830025851726532), ('Loyalty', 0.2602912187576294), ('Facility', 0.24173010885715485)]","   category     score
0   Service  0.815556
1  Facility  0.108875
2   Loyalty  0.075569",Positive,"{'Positive': 0.9322458505630493, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R47,100 trustworthy,100 trustworthy and reliable.,,trustworthy,Service,"[('Loyalty', 0.12215858697891235), ('Service', 0.055888183414936066), ('Branding', 0.04443462938070297)]","   category     score
0   Service  0.717796
1  Branding  0.210264
2   Loyalty  0.071941",Positive,"{'Positive': 0.9964725375175476, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R47,and reliable,100 trustworthy and reliable.,,reliable,Service,"[('Loyalty', 0.0871124416589737), ('Service', 0.05648023635149002), ('Facility', 0.055188361555337906)]","   category     score
0   Service  0.857826
1  Facility  0.071464
2   Loyalty  0.070709",Positive,"{'Positive': 0.9954966306686401, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R47,very good communication.,very good communication.,,good,Service,"[('Service', 0.11614963412284851), ('Loyalty', 0.09517771005630493), ('Facility', 0.06615644693374634)]","   category     score
0   Service  0.838078
1   Loyalty  0.084804
2  Facility  0.077118",Positive,"{'Positive': 0.961341381072998, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R47,and many shopping and dining facilities near by,awesome location with stunning nightview and many shopping and dining facilities near by.,,,Service,"[('Facility', 0.3387850522994995), ('Amenity', 0.2273564338684082), ('Service', 0.1587201952934265)]","   category     score
0   Service  0.914242
1   Amenity  0.046406
2  Facility  0.039353",Positive,"{'Positive': 0.973289966583252, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R47,would definitely come back.,would definitely come back.,,definitely,Service,"[('Loyalty', 0.0652308538556099), ('Service', -0.036836281418800354), ('Amenity', -0.05022350698709488)]","  category     score
0  Service  0.866172
1  Loyalty  0.075652
2  Amenity  0.058176",Positive,"{'Positive': 0.8554685115814209, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R47,thanks for everything!.,thanks for everything!.,,,Service,"[('Service', 0.052455805242061615), ('Facility', 0.02799662947654724), ('Amenity', 0.014661481603980064)]","   category     score
0   Service  0.847516
1  Facility  0.083594
2   Amenity  0.068890",Positive,"{'Positive': 0.8203394412994385, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R48,overall i am satisfied,overall i am satisfied for my short time visit,,satisfied,Service,"[('Service', 0.18138647079467773), ('Loyalty', 0.12654778361320496), ('Branding', 0.11557511240243912)]","   category     score
0   Service  0.631995
1  Branding  0.283916
2   Loyalty  0.084089",Positive,"{'Positive': 0.9811623096466064, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R48,for my short time visit,overall i am satisfied for my short time visit,,,Service,"[('Facility', 0.12221474945545197), ('Service', 0.10308897495269775), ('Amenity', 0.08919345587491989)]","   category     score
0   Service  0.885138
1  Facility  0.061880
2   Amenity  0.052982",Neutral,"{'Neutral': 0.5696746706962585, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R48,and made check in very smoothly,property is very clean and owner of the apartment is contacted very early through whatsapp and made check in very smoothly.,check in,smoothly,Service,"[('Facility', 0.06817169487476349), ('Service', 0.048731088638305664), ('Loyalty', 0.026893701404333115)]","   category     score
0   Service  0.899993
1   Loyalty  0.063636
2  Facility  0.036372",Positive,"{'Positive': 0.991439700126648, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R48,highly recommended place for your vacation.,highly recommended place for your vacation.,place,highly recommended,Service,"[('Facility', 0.47739484906196594), ('Amenity', 0.30481085181236267), ('Service', 0.2550623416900635)]","   category     score
0   Service  0.916476
1  Facility  0.046117
2   Amenity  0.037407",Positive,"{'Positive': 0.921768844127655, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R48,number of restaurant are limited,number of restaurant are limited around the proper.,restaurant,,Service,"[('Facility', 0.33490657806396484), ('Amenity', 0.3039263188838959), ('Service', 0.27870437502861023)]","   category     score
0   Service  0.912214
1   Amenity  0.066099
2  Facility  0.021688",Negative,"{'Negative': 0.9581776857376099, 'Positive': 0.0, 'Neutral': 0.0}"
3000584,9672019_R48,around the proper,number of restaurant are limited around the proper.,,,Service,"[('Facility', 0.1262747049331665), ('Amenity', 0.03764721006155014), ('Service', 0.015970198437571526)]","   category     score
0   Service  0.829041
1   Amenity  0.090546
2  Facility  0.080414",Neutral,"{'Neutral': 0.8833174705505371, 'Positive': 0.0, 'Negative': 0.0}"
3000584,9672019_R49,very good.,very good.,,good,Service,"[('Service', 0.05774358659982681), ('Loyalty', 0.04291031137108803), ('Facility', -0.007468335330486298)]","   category     score
0   Service  0.853610
1  Facility  0.082089
2   Loyalty  0.064301",Positive,"{'Positive': 0.991111695766449, 'Negative': 0.0, 'Neutral': 0.0}"
3000584,9672019_R49,very comfortable,"very comfortable, very quiet.",,very comfortable,Service,"[('Experience', 0.15926647186279297), ('Facility', 0.15254107117652893), ('Service', 0.08606811612844467)]","     category     score
0     Service  0.850468
1    Facility  0.087552
2  Experience  0.061980",Positive,"{'Positive': 0.9972904920578003, 'Negative': 0.0, 'Neutral': 0.0}"
